duration,protocol_type,src_bytes,dst_bytes,count,srv_count,class
0,tcp,0,0,356,1,anomaly
0,icmp,8,0,1,8,anomaly
0,tcp,0,0,37,8,anomaly
0,tcp,0,0,313,1,anomaly
0,tcp,0,0,216,13,anomaly
0,tcp,292,7635,4,4,normal
0,tcp,0,0,70,18,anomaly
0,tcp,154,409,1,7,normal
0,tcp,0,0,119,13,anomaly
0,tcp,0,0,51,12,anomaly
0,tcp,9178,0,8,8,normal
0,tcp,309,755,3,12,normal
8795,tcp,1,0,2,2,anomaly
0,tcp,0,0,257,10,anomaly
0,tcp,0,0,106,12,anomaly
0,icmp,8,0,1,3,anomaly
0,tcp,230,469,7,7,normal
0,udp,44,131,78,158,normal
0,tcp,0,0,290,16,anomaly
0,tcp,0,0,155,15,anomaly
0,tcp,0,0,258,19,anomaly
0,tcp,294,9763,41,41,normal
0,icmp,1032,0,12,12,anomaly
0,tcp,210,910,30,30,normal
0,tcp,0,0,238,11,anomaly
0,tcp,317,1448,5,5,normal
3,tcp,1506,332,1,1,normal
0,udp,28,0,23,23,anomaly
0,tcp,1456,405,1,4,normal
0,tcp,0,0,130,20,anomaly
0,tcp,231,1287,18,18,normal
0,udp,42,127,38,40,normal
0,tcp,0,0,18,4,anomaly
0,icmp,8,0,1,39,anomaly
0,tcp,3690,0,16,16,normal
0,tcp,0,0,120,8,anomaly
0,udp,46,46,76,156,normal
0,tcp,0,0,130,19,anomaly
0,tcp,0,0,223,20,anomaly
0,udp,44,44,112,173,normal
0,tcp,216,4080,6,25,normal
0,tcp,0,0,296,5,anomaly
0,tcp,0,0,219,7,anomaly
0,tcp,312,296,1,1,normal
0,tcp,0,0,104,1,anomaly
0,tcp,0,0,107,2,anomaly
0,tcp,260,892,27,27,normal
0,tcp,251,388,16,27,normal
0,icmp,8,0,1,6,anomaly
0,tcp,0,0,229,20,anomaly
0,tcp,210,305,11,11,normal
0,tcp,334,342,13,13,normal
0,udp,44,78,269,269,normal
0,tcp,0,0,134,1,anomaly
0,icmp,8,0,1,11,anomaly
0,tcp,0,0,231,14,anomaly
0,tcp,297,27928,1,1,normal
0,tcp,210,1013,2,25,normal
0,tcp,227,4454,5,5,normal
0,tcp,199,986,5,10,normal
27,tcp,1502,4152,1,1,normal
0,tcp,286,27280,2,3,normal
0,tcp,0,0,112,14,anomaly
0,tcp,0,0,209,16,anomaly
0,tcp,0,0,80,17,anomaly
0,tcp,314,2527,14,14,normal
0,tcp,0,0,131,1,anomaly
0,tcp,0,0,238,2,anomaly
0,tcp,200,626,18,18,normal
0,tcp,204,3591,30,30,normal
0,tcp,0,0,20,1,anomaly
1,tcp,1915,326,1,3,normal
0,tcp,12983,0,2,2,normal
0,udp,147,0,7,1,normal
0,tcp,0,0,93,2,anomaly
0,tcp,299,305,9,9,normal
0,tcp,0,0,113,16,anomaly
0,tcp,0,0,70,7,anomaly
0,tcp,244,1451,3,3,normal
0,tcp,316,4061,6,6,normal
0,tcp,0,0,238,1,anomaly
0,tcp,351,3675,18,32,normal
0,tcp,0,0,146,23,anomaly
0,tcp,0,0,22,13,anomaly
0,tcp,0,0,278,2,anomaly
0,tcp,246,367,22,22,normal
0,tcp,0,0,120,14,anomaly
0,tcp,268,9518,2,4,normal
0,tcp,210,1759,4,14,normal
0,tcp,0,0,118,13,anomaly
0,tcp,19,0,1,1,normal
0,tcp,0,0,275,8,anomaly
0,tcp,0,0,300,6,anomaly
0,udp,48,48,1,1,normal
0,tcp,207,7190,5,5,normal
0,udp,44,69,241,240,normal
0,tcp,0,0,190,4,anomaly
0,tcp,283,18037,1,1,normal
0,tcp,0,0,146,19,anomaly
11,tcp,6,0,511,1,anomaly
0,tcp,233,301,2,2,normal
0,tcp,255,488,4,7,normal
0,tcp,0,0,235,4,anomaly
23,tcp,316,1043,1,1,normal
0,tcp,0,0,179,13,anomaly
0,tcp,0,0,215,11,anomaly
1,tcp,1290,335,1,2,normal
0,tcp,0,0,117,19,anomaly
0,tcp,0,0,120,5,anomaly
0,icmp,520,0,105,105,anomaly
0,udp,45,81,123,123,normal
0,udp,46,46,142,222,normal
0,udp,48,48,4,1,normal
0,tcp,0,0,178,1,anomaly
0,udp,147,0,4,1,normal
0,tcp,266,486,2,2,normal
0,tcp,0,0,115,12,anomaly
0,tcp,211,1349,5,22,normal
1,tcp,894,330,1,2,normal
0,tcp,0,0,29,9,anomaly
0,tcp,0,0,67,17,anomaly
0,tcp,0,0,121,20,anomaly
0,tcp,0,0,105,5,anomaly
0,tcp,0,0,1,1,normal
0,icmp,1032,0,220,220,anomaly
0,tcp,0,0,1,2,normal
0,tcp,0,0,138,20,anomaly
0,udp,145,0,3,1,normal
0,icmp,8,0,1,33,anomaly
0,tcp,353,7262,1,10,normal
0,tcp,221,756,27,28,normal
0,tcp,0,0,85,2,anomaly
0,udp,45,136,67,147,normal
0,tcp,338,256,5,12,normal
26525,udp,146,105,1,1,normal
0,tcp,0,0,81,17,anomaly
0,icmp,8,0,1,29,anomaly
0,tcp,0,0,140,4,anomaly
0,tcp,238,2698,6,6,normal
0,tcp,0,0,114,13,anomaly
0,tcp,0,0,159,11,anomaly
0,udp,45,150,83,85,normal
0,tcp,0,0,91,5,anomaly
0,tcp,311,26340,2,2,normal
0,tcp,0,0,72,14,anomaly
0,tcp,0,0,239,7,anomaly
0,tcp,0,0,106,9,anomaly
0,tcp,0,0,104,2,anomaly
0,tcp,0,0,218,12,anomaly
0,tcp,0,0,224,12,anomaly
0,udp,38,54,3,4,normal
3983,tcp,390,7872,2,1,normal
0,udp,45,126,42,122,normal
0,tcp,0,0,1,1,anomaly
0,udp,43,125,196,196,normal
0,icmp,8,0,1,22,anomaly
0,tcp,0,0,110,4,anomaly
0,icmp,8,0,1,40,anomaly
0,tcp,0,0,234,3,anomaly
0,tcp,0,0,104,2,anomaly
0,tcp,321,867,21,21,normal
0,icmp,8,0,1,26,anomaly
0,tcp,0,0,298,18,anomaly
0,tcp,221,35096,4,7,normal
0,tcp,0,0,143,1,anomaly
0,tcp,0,0,246,13,anomaly
0,tcp,0,0,140,19,anomaly
0,tcp,0,0,133,24,anomaly
5,tcp,11895,1359,1,2,normal
0,tcp,298,5175,5,5,normal
0,tcp,306,259,3,4,normal
0,tcp,0,0,171,6,anomaly
0,tcp,0,0,246,20,anomaly
0,tcp,12,0,1,1,normal
0,tcp,244,994,5,13,normal
0,tcp,0,0,243,14,anomaly
0,udp,45,109,102,107,normal
0,tcp,965,0,23,23,normal
2,tcp,2194619,0,2,3,normal
0,tcp,295,2113,2,2,normal
0,tcp,222,267,11,11,normal
4834,udp,147,105,3,1,normal
0,udp,45,45,146,226,normal
0,tcp,162,19994,1,1,normal
0,tcp,211,2251,26,29,normal
1,tcp,1907,366,1,2,normal
0,icmp,18,0,1,1,anomaly
16,tcp,2635,328,1,1,normal
0,tcp,0,0,236,19,anomaly
0,tcp,0,0,259,4,anomaly
0,tcp,0,0,264,1,anomaly
0,tcp,0,0,217,13,anomaly
0,tcp,0,0,251,2,anomaly
0,tcp,0,0,90,2,anomaly
0,udp,46,46,4,6,normal
0,tcp,0,0,1,1,normal
26090,tcp,1,0,2,2,anomaly
0,tcp,0,0,288,5,anomaly
0,tcp,298,2275,7,8,normal
0,tcp,206,337,22,39,normal
0,tcp,0,0,282,3,anomaly
0,tcp,284,681,5,6,normal
0,tcp,0,0,245,4,anomaly
0,tcp,0,0,31,10,anomaly
0,tcp,204,297,9,10,normal
0,tcp,292,3480,2,3,normal
0,icmp,30,0,2,2,normal
0,tcp,0,0,190,19,anomaly
0,tcp,292,2572,23,23,normal
0,tcp,250,1215,12,12,normal
0,tcp,15722,0,5,5,normal
0,tcp,0,0,219,11,anomaly
0,udp,28,0,58,58,anomaly
0,tcp,324,9572,2,2,normal
0,tcp,0,0,239,7,anomaly
0,tcp,243,910,2,2,normal
32,tcp,1460,4152,1,1,normal
0,tcp,0,0,212,20,anomaly
0,tcp,0,0,287,16,anomaly
0,tcp,0,0,67,14,anomaly
0,tcp,303,2495,7,7,normal
0,udp,44,73,235,234,normal
0,tcp,0,0,1,1,normal
0,udp,45,45,111,111,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,250,8,anomaly
0,udp,1,0,4,4,anomaly
0,tcp,740,0,2,2,normal
0,tcp,0,0,49,9,anomaly
88,tcp,338,238,1,13,normal
0,tcp,1534,401,1,1,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,1081,377,1,1,normal
0,icmp,78,0,35,5,normal
0,udp,46,139,92,172,normal
0,icmp,64,0,1,1,normal
0,icmp,8,0,1,40,anomaly
0,tcp,740,0,1,1,normal
0,udp,1,0,17,6,anomaly
0,tcp,10,147,1,1,normal
0,tcp,226,1705,7,14,normal
0,tcp,204,2400,5,10,normal
0,udp,45,74,315,314,normal
0,tcp,0,0,300,20,anomaly
1,tcp,2077,328,1,2,normal
42021,tcp,1,0,2,2,anomaly
0,tcp,0,0,34,14,anomaly
0,tcp,0,0,145,15,anomaly
0,tcp,0,0,102,1,anomaly
0,tcp,1030,0,3,4,normal
0,tcp,309,4281,5,5,normal
0,udp,46,112,2,2,normal
0,tcp,0,0,137,25,anomaly
0,tcp,0,0,238,7,anomaly
0,tcp,0,0,289,17,anomaly
0,tcp,259,0,2,2,normal
0,tcp,495,0,1,1,normal
0,tcp,0,0,256,11,anomaly
0,udp,46,138,15,85,normal
0,tcp,299,392,7,7,normal
0,tcp,306,1320,7,10,normal
0,tcp,0,0,131,9,anomaly
0,tcp,280,290,16,17,normal
2,tcp,2194619,0,2,2,normal
0,tcp,5891,0,1,1,normal
0,tcp,0,0,220,1,anomaly
0,udp,105,146,1,1,normal
0,tcp,0,0,120,6,anomaly
0,tcp,0,0,82,8,anomaly
0,tcp,0,0,249,16,anomaly
0,udp,44,132,66,146,normal
0,tcp,0,0,15,6,anomaly
0,tcp,611,331,1,1,normal
1,tcp,2143,328,2,3,normal
0,tcp,1874,0,1,1,normal
0,tcp,0,0,266,4,anomaly
0,tcp,0,0,25,6,anomaly
0,tcp,0,0,294,17,anomaly
0,udp,44,127,65,145,normal
0,tcp,0,0,135,19,anomaly
0,tcp,151,1946,1,1,normal
0,tcp,228,1271,7,7,normal
0,tcp,2094,329,1,5,normal
0,tcp,1370,333,1,2,normal
0,tcp,54540,8314,4,4,anomaly
0,udp,105,146,1,1,normal
27,tcp,1473,4152,1,1,normal
0,tcp,154,30328,1,1,normal
0,tcp,0,0,268,7,anomaly
0,tcp,0,0,259,7,anomaly
0,tcp,223,1208,50,50,normal
0,tcp,0,0,103,3,anomaly
0,icmp,8,0,1,24,anomaly
15,tcp,11430,1383,1,2,normal
0,tcp,0,0,202,2,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,217,931,18,18,normal
0,tcp,0,0,324,1,anomaly
0,icmp,1032,0,510,510,anomaly
0,tcp,0,0,90,17,anomaly
0,tcp,221,337,5,7,normal
0,tcp,306,2072,7,7,normal
0,icmp,1032,0,511,511,anomaly
13,tcp,954,328,1,2,normal
0,tcp,0,0,76,11,anomaly
0,tcp,0,0,232,11,anomaly
0,tcp,0,0,37,9,anomaly
0,tcp,328,788,3,3,normal
0,tcp,0,0,177,15,anomaly
0,tcp,0,0,125,13,anomaly
0,tcp,0,0,84,24,anomaly
0,tcp,291,4858,41,41,normal
0,udp,110,44,1,1,normal
0,tcp,332,3085,42,44,normal
0,tcp,0,0,122,14,anomaly
0,icmp,89,0,4,1,normal
0,tcp,0,0,254,6,anomaly
0,tcp,0,0,1,1,normal
0,tcp,2932,327,1,1,normal
0,tcp,0,0,245,11,anomaly
0,tcp,239,501,5,6,normal
0,tcp,301,310,11,13,normal
0,icmp,8,0,1,13,anomaly
0,tcp,236,667,2,2,normal
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,12,4,anomaly
0,udp,46,127,75,155,normal
0,tcp,1821,332,1,1,normal
0,tcp,0,0,107,16,anomaly
0,tcp,0,0,141,19,anomaly
0,tcp,213,2731,16,21,normal
0,tcp,212,5790,6,6,normal
0,tcp,201,468,1,1,normal
0,tcp,0,0,261,11,anomaly
0,tcp,35,130,2,1,normal
39507,tcp,1,0,2,2,anomaly
0,tcp,317,15675,9,9,normal
0,icmp,8,0,1,14,anomaly
0,tcp,0,0,193,19,anomaly
0,tcp,0,0,110,9,anomaly
0,tcp,307,5669,4,4,normal
0,tcp,0,0,201,17,anomaly
0,tcp,59,0,7,7,normal
0,tcp,294,220,7,8,normal
0,tcp,344,12009,6,8,normal
0,tcp,0,0,229,20,anomaly
0,tcp,0,0,43,6,anomaly
0,tcp,309,3537,5,6,normal
0,tcp,0,0,166,9,anomaly
0,tcp,0,0,227,4,anomaly
0,tcp,0,0,268,6,anomaly
0,tcp,190,4918,10,10,normal
0,tcp,3019,387,1,1,normal
0,tcp,200,2710,5,5,normal
0,tcp,0,0,227,6,anomaly
0,tcp,0,0,117,11,anomaly
0,tcp,848,332,1,1,normal
0,icmp,8,0,1,17,anomaly
0,tcp,0,0,117,16,anomaly
0,tcp,8,147,1,1,normal
0,tcp,282,334,29,42,normal
0,tcp,0,0,1,1,anomaly
0,icmp,8,0,1,36,anomaly
4,tcp,1232,2449,1,1,anomaly
0,tcp,240,484,13,26,normal
0,tcp,214,788,38,38,normal
0,tcp,0,0,257,11,anomaly
0,tcp,0,0,118,2,anomaly
0,tcp,0,0,248,17,anomaly
0,tcp,0,0,115,11,anomaly
0,tcp,247,1680,3,4,normal
0,udp,46,133,125,127,normal
0,tcp,226,1195,7,12,normal
0,tcp,0,0,267,9,anomaly
0,tcp,0,0,269,24,anomaly
0,tcp,0,0,12,12,anomaly
0,tcp,0,0,101,19,anomaly
0,tcp,0,0,511,1,anomaly
0,icmp,8,0,1,18,anomaly
0,tcp,0,0,278,20,anomaly
0,tcp,218,683,6,49,normal
0,tcp,295,5077,7,7,normal
0,tcp,240,564,22,30,normal
0,tcp,213,4861,1,1,normal
0,tcp,9,0,2,1,normal
0,tcp,1339,276,1,1,normal
169,tcp,1567,2857,1,1,anomaly
0,tcp,0,0,134,6,anomaly
24,tcp,220,767,1,1,normal
0,tcp,0,0,124,2,anomaly
0,tcp,194,679,10,17,normal
0,tcp,0,0,229,14,anomaly
0,icmp,8,0,1,7,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,214,1533,12,13,normal
0,tcp,0,0,119,17,anomaly
0,tcp,0,0,203,10,anomaly
0,tcp,0,0,280,11,anomaly
5,tcp,1101,332,1,2,normal
0,tcp,0,0,126,14,anomaly
0,tcp,372,12818,6,7,normal
0,tcp,0,0,233,2,anomaly
0,tcp,63,0,1,1,normal
0,tcp,0,0,96,11,anomaly
0,tcp,234,11864,1,1,normal
0,tcp,0,0,87,17,anomaly
0,tcp,337,474,1,2,normal
0,tcp,5891,0,17,32,normal
2,tcp,1254,2451,1,1,anomaly
0,tcp,260,391,44,44,normal
0,tcp,0,0,273,6,anomaly
0,tcp,0,0,15,15,normal
0,tcp,312,839,5,7,normal
0,udp,46,75,117,117,normal
0,tcp,224,574,16,16,normal
0,tcp,0,0,117,5,anomaly
0,tcp,308,2507,5,5,normal
0,udp,46,86,234,233,normal
0,tcp,0,0,283,23,anomaly
0,tcp,0,0,138,16,anomaly
0,tcp,252,1628,1,2,normal
0,tcp,159,9569,1,4,normal
0,tcp,0,0,147,17,anomaly
0,tcp,0,0,224,13,anomaly
0,tcp,221,269,9,18,normal
0,tcp,296,1761,17,30,normal
0,tcp,0,0,124,12,anomaly
0,tcp,211,2181,17,17,normal
0,tcp,248,16626,2,3,normal
0,udp,43,43,171,171,normal
0,tcp,184,21900,1,1,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,219,7734,7,7,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,264,7,anomaly
0,tcp,0,0,266,6,anomaly
0,tcp,0,0,197,1,anomaly
0,tcp,0,0,237,9,anomaly
0,udp,28,0,5,5,anomaly
0,tcp,0,0,205,7,anomaly
0,tcp,7,225,1,1,normal
0,tcp,224,3970,30,30,normal
0,tcp,324,258,26,30,normal
0,tcp,328,418,15,16,normal
0,tcp,234,2750,25,28,normal
0,tcp,296,715,10,10,normal
4610,udp,146,105,3,2,normal
0,icmp,8,0,1,6,anomaly
40806,tcp,1,0,2,2,anomaly
0,tcp,0,0,104,15,anomaly
0,tcp,334,1694,12,12,normal
2,tcp,35,130,1,1,normal
0,tcp,0,0,107,2,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,2,2,normal
0,udp,46,46,94,176,normal
0,tcp,291,321,32,48,normal
131,tcp,331,278,2,2,normal
0,tcp,0,0,115,12,anomaly
0,tcp,0,0,149,11,anomaly
0,tcp,0,0,236,1,anomaly
1,tcp,985,334,1,1,normal
0,tcp,54060,7300,4,4,anomaly
0,tcp,323,7355,3,3,normal
0,tcp,0,0,239,6,anomaly
1,tcp,2276,337,1,3,normal
0,icmp,520,0,457,457,anomaly
0,tcp,54540,8314,2,3,anomaly
0,udp,1,0,28,7,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,2,9,normal
0,tcp,0,0,209,5,anomaly
0,udp,45,111,71,151,normal
0,tcp,567,0,1,1,normal
0,tcp,350,2716,14,14,normal
0,tcp,0,0,116,1,anomaly
0,tcp,304,2507,5,8,normal
0,tcp,240,1469,4,4,normal
0,tcp,0,0,298,19,anomaly
0,icmp,1032,0,510,510,anomaly
0,udp,1,0,9,9,anomaly
0,tcp,0,0,267,8,anomaly
0,tcp,0,0,64,16,anomaly
0,icmp,8,0,1,40,anomaly
0,udp,105,0,2,2,normal
232,tcp,205,6096,1,1,normal
0,tcp,194,0,1,1,normal
0,tcp,0,0,188,24,anomaly
0,tcp,0,0,444,1,anomaly
0,tcp,0,0,120,6,anomaly
0,tcp,0,0,292,4,anomaly
0,tcp,0,0,118,9,anomaly
0,udp,48,48,1,1,normal
0,icmp,1032,0,189,189,anomaly
0,tcp,0,0,127,8,anomaly
0,tcp,0,0,135,14,anomaly
0,tcp,169,8147,4,6,normal
0,tcp,0,0,147,18,anomaly
0,tcp,192,0,2,2,normal
0,tcp,0,0,283,13,anomaly
0,tcp,197,2543,20,20,normal
0,tcp,852,0,5,5,normal
0,tcp,0,0,137,8,anomaly
0,tcp,209,809,14,14,normal
0,tcp,602,285,1,1,normal
0,tcp,0,0,508,1,anomaly
0,tcp,867,387,1,1,normal
2,tcp,832,338,1,2,normal
0,tcp,0,0,176,13,anomaly
0,tcp,0,0,144,4,anomaly
0,tcp,466,3177,1,4,normal
0,icmp,30,0,1,1,normal
0,tcp,225,18273,2,7,normal
0,icmp,8,0,1,45,anomaly
0,udp,28,0,191,91,anomaly
0,tcp,0,0,511,1,anomaly
0,tcp,884,0,3,3,normal
0,tcp,234,301,1,1,normal
0,tcp,246,0,1,1,anomaly
0,tcp,0,0,247,10,anomaly
0,icmp,8,0,1,15,anomaly
0,tcp,0,0,22,10,anomaly
0,tcp,0,0,256,5,anomaly
0,tcp,0,0,110,10,anomaly
0,tcp,303,2239,4,8,normal
0,tcp,0,0,53,14,anomaly
0,tcp,355,1091,4,4,normal
0,tcp,0,0,217,17,anomaly
0,udp,1,0,33,11,anomaly
0,udp,17,17,1,1,normal
0,tcp,10044,0,12,1,normal
0,tcp,0,0,218,18,anomaly
0,udp,43,125,78,158,normal
0,tcp,0,0,292,20,anomaly
0,tcp,0,0,2,2,normal
0,tcp,0,0,1,1,anomaly
0,tcp,368,771,7,14,normal
0,tcp,171,409,3,3,normal
0,icmp,1032,0,277,277,anomaly
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,1,1,normal
0,tcp,233,1867,12,28,normal
0,tcp,215,1761,30,32,normal
0,udp,44,133,125,205,normal
0,udp,43,81,4,4,normal
0,tcp,0,0,1,1,normal
0,tcp,0,0,258,3,anomaly
0,tcp,0,0,48,12,anomaly
11,udp,105,146,2,2,normal
0,tcp,0,0,4,1,anomaly
0,udp,44,129,131,213,normal
0,icmp,8,0,1,41,anomaly
0,tcp,0,0,20,20,anomaly
0,tcp,228,7333,1,29,normal
0,tcp,0,0,50,20,anomaly
0,tcp,238,3862,3,5,normal
0,tcp,0,0,241,6,anomaly
0,tcp,218,483,4,13,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,219,788,6,31,normal
0,tcp,0,0,246,5,anomaly
0,tcp,261,585,1,1,normal
0,tcp,0,0,179,7,anomaly
0,tcp,3745,4026,19,19,normal
0,tcp,244,1719,8,8,normal
0,udp,45,75,251,256,normal
0,icmp,1032,0,108,108,anomaly
0,tcp,201,458,35,38,normal
0,tcp,235,2698,3,4,normal
0,tcp,256,2851,1,1,normal
0,udp,42,78,212,211,normal
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,145,15,anomaly
0,tcp,309,757,2,21,normal
0,tcp,0,0,102,13,anomaly
0,tcp,253,3030,5,11,normal
0,udp,46,46,141,221,normal
31905,tcp,1,0,2,2,anomaly
0,tcp,171,831,1,1,normal
0,tcp,0,0,223,20,anomaly
0,tcp,0,0,170,15,anomaly
0,tcp,0,0,2,1,anomaly
0,icmp,127,0,2,2,normal
0,tcp,271,406,27,31,normal
0,tcp,298,2809,2,5,normal
0,tcp,0,0,38,1,anomaly
0,tcp,0,0,112,13,anomaly
0,tcp,0,0,231,17,anomaly
0,udp,43,133,11,91,normal
0,tcp,224,8557,1,1,normal
0,tcp,95,0,2,2,normal
0,tcp,0,0,259,6,anomaly
0,tcp,0,0,113,12,anomaly
0,tcp,325,741,40,49,normal
0,tcp,231,670,15,15,normal
0,tcp,0,0,73,17,anomaly
0,tcp,224,403,49,49,normal
0,tcp,341,604,6,34,normal
0,tcp,192,0,1,1,normal
5046,tcp,5133876,0,1,1,anomaly
0,tcp,4316,0,3,3,normal
0,tcp,0,0,209,3,anomaly
1,tcp,0,4,1,1,normal
0,tcp,207,324,1,15,normal
0,tcp,243,332,13,14,normal
0,tcp,0,0,201,1,anomaly
0,udp,45,77,314,313,normal
0,tcp,0,0,259,1,anomaly
0,tcp,0,0,121,8,anomaly
7,tcp,264,28362,1,1,normal
0,tcp,0,0,201,1,anomaly
0,tcp,567,0,1,1,normal
0,tcp,226,7303,2,2,normal
24,tcp,230,767,1,1,normal
0,tcp,7,225,1,1,normal
0,tcp,335,14638,10,17,normal
0,tcp,233,345,20,20,normal
0,icmp,520,0,480,480,anomaly
0,tcp,0,0,8,8,normal
0,tcp,216,412,6,6,normal
0,tcp,244,198,5,5,normal
2,tcp,0,0,389,2,anomaly
4,tcp,1722,438,1,2,normal
0,tcp,0,0,252,9,anomaly
0,tcp,0,0,176,10,anomaly
0,tcp,209,0,2,2,normal
0,tcp,325,2897,3,18,normal
3487,udp,146,105,1,1,normal
0,udp,44,78,319,318,normal
0,tcp,288,3848,11,11,normal
0,tcp,216,2526,10,10,normal
0,tcp,245,266,1,8,normal
0,tcp,0,0,276,12,anomaly
0,udp,516,4,376,376,normal
35,tcp,768,333,1,2,normal
0,udp,44,44,163,163,normal
0,tcp,220,695,6,6,normal
0,tcp,0,0,201,1,anomaly
282,tcp,344,8486,1,1,normal
0,tcp,211,21556,1,1,normal
0,udp,516,4,244,244,normal
0,tcp,0,0,27,6,anomaly
0,tcp,0,0,283,11,anomaly
0,tcp,284,13038,1,1,normal
0,tcp,213,414,23,24,normal
0,tcp,0,0,287,11,anomaly
0,udp,516,4,303,303,normal
0,tcp,0,0,1,1,anomaly
0,tcp,317,1039,7,7,normal
0,tcp,0,0,40,12,anomaly
0,tcp,245,0,2,2,normal
0,tcp,0,0,53,2,anomaly
0,tcp,1022,331,1,2,normal
0,tcp,0,0,137,4,anomaly
28,tcp,1533,4152,1,1,normal
0,tcp,310,9238,2,21,normal
264,tcp,174,4267,1,1,normal
0,tcp,38,130,1,1,normal
0,tcp,0,0,122,22,anomaly
0,tcp,313,2033,5,6,normal
0,tcp,0,0,106,1,anomaly
0,tcp,19,0,1,1,normal
0,tcp,0,0,1,1,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,510,1,anomaly
0,udp,44,118,6,6,normal
0,tcp,0,0,277,17,anomaly
0,tcp,0,0,270,20,anomaly
0,tcp,0,0,1,2,normal
0,tcp,0,0,291,21,anomaly
0,tcp,0,0,132,6,anomaly
0,tcp,0,0,1,1,normal
0,tcp,52,1066,1,1,normal
0,tcp,0,0,231,13,anomaly
0,icmp,182,0,2,1,normal
0,tcp,0,0,264,18,anomaly
0,tcp,331,885,10,10,normal
0,icmp,520,0,209,209,anomaly
0,tcp,301,392,45,49,normal
0,tcp,199,530,12,13,normal
0,udp,45,111,185,184,normal
0,tcp,1489,475,1,1,normal
0,tcp,0,0,187,1,anomaly
0,icmp,78,0,30,5,normal
0,tcp,0,0,234,14,anomaly
0,tcp,281,1395,24,26,normal
0,tcp,0,0,2,2,normal
0,tcp,5319,0,7,7,normal
0,tcp,234,3076,6,6,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,90,7,anomaly
38314,tcp,1,0,2,2,anomaly
0,tcp,0,0,149,19,anomaly
0,tcp,261,7816,15,16,normal
0,tcp,0,0,199,24,anomaly
0,udp,1,26,18,5,anomaly
0,tcp,0,0,212,14,anomaly
0,tcp,0,0,135,13,anomaly
0,udp,516,4,295,295,normal
0,tcp,54540,8314,5,5,anomaly
0,udp,215,0,1,1,anomaly
0,tcp,313,2698,2,11,normal
0,tcp,0,0,1,1,anomaly
3,tcp,1201,332,1,1,normal
0,tcp,0,0,294,18,anomaly
0,tcp,0,0,159,15,anomaly
0,tcp,9178,0,7,7,normal
0,tcp,0,0,276,4,anomaly
0,tcp,0,0,263,7,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,86,4,anomaly
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,105,5,anomaly
0,tcp,317,458,10,12,normal
465,udp,147,105,1,1,normal
0,tcp,208,6845,15,15,normal
0,tcp,0,0,57,15,anomaly
0,tcp,383,0,2,2,normal
0,tcp,258,9720,1,12,normal
0,tcp,0,0,251,20,anomaly
0,tcp,0,0,232,5,anomaly
0,tcp,0,0,255,8,anomaly
39103,tcp,1,0,2,2,anomaly
6,tcp,1687,366,1,1,normal
0,icmp,8,0,1,31,anomaly
0,udp,516,4,227,227,normal
0,tcp,0,0,1,1,anomaly
0,tcp,0,0,251,11,anomaly
0,tcp,0,0,104,6,anomaly
9899,udp,147,105,5,1,normal
0,udp,45,135,80,160,normal
0,tcp,281,1976,9,21,normal
0,tcp,727,327,1,1,normal
0,tcp,1711,487,1,1,normal
0,tcp,95,0,152,2,normal
0,tcp,216,1651,10,11,normal
0,udp,43,133,7,9,normal
0,tcp,226,1429,3,3,normal
0,tcp,0,0,133,2,anomaly
0,tcp,0,0,133,22,anomaly
0,icmp,8,0,1,14,anomaly
0,tcp,215,288,39,39,normal
0,tcp,0,0,289,6,anomaly
0,tcp,0,0,511,1,anomaly
0,tcp,0,0,144,16,anomaly
0,tcp,0,0,250,11,anomaly
0,udp,102,0,11,18,normal
0,tcp,0,0,107,8,anomaly
0,icmp,1032,0,35,35,anomaly
0,tcp,313,297,1,1,normal
0,tcp,0,0,57,19,anomaly
0,tcp,0,0,209,15,anomaly
0,tcp,0,0,250,8,anomaly
22,tcp,287,903,1,1,normal
0,tcp,0,0,113,3,anomaly
0,tcp,0,0,89,19,anomaly
0,udp,45,127,78,158,normal
0,tcp,0,0,74,18,anomaly
0,tcp,242,2317,2,3,normal
0,tcp,0,0,1,1,anomaly
0,tcp,5929,0,2,2,normal
0,tcp,0,0,78,20,anomaly
0,tcp,0,0,294,12,anomaly
0,tcp,294,1536,11,11,normal
0,tcp,309,1528,7,7,normal
0,tcp,322,4137,17,17,normal
0,tcp,0,0,281,24,anomaly
